question_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,r1,r2,s,ground_truth
175a5574-6e7b-44c6-b369-8768f371c13c,17.116753,0.0,0.7255844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.116753,0.0,0.7255844,0.0,0.20930232,6,0.13353139262452263,34.233505,0
175a5574-6e7b-44c6-b369-8768f371c13c,16.68515,0.5514735,0.38133407,0.5514735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.68515,0.5514735,0.38133407,0.5514735,0.1744186,7,0.11778303565638346,33.3703,0
175a5574-6e7b-44c6-b369-8768f371c13c,16.618807,1.7772924,0.28405365,1.7772924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.618807,1.7772924,0.28405365,1.7772924,0.1744186,8,0.1053605156578263,33.237614,0
175a5574-6e7b-44c6-b369-8768f371c13c,16.351727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.351727,0.0,0.0,0.0,0.23255813,9,0.09531017980432487,32.703453,0
10e88f87-19cc-4915-ba70-f503904b2ed4,68.097786,55.840607,37.24279,58.171005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.097786,55.840607,37.24279,58.171005,0.98181814,0,0.6931471805599453,136.19557,3
10e88f87-19cc-4915-ba70-f503904b2ed4,58.26669,48.38994,31.45885,50.0477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.26669,48.38994,31.45885,50.0477,0.98181814,1,0.4054651081081644,116.53338,2
10e88f87-19cc-4915-ba70-f503904b2ed4,25.878464,13.861134,3.086054,15.245391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.878464,13.861134,3.086054,15.245391,0.43636364,2,0.2876820724517809,51.756927,0
10e88f87-19cc-4915-ba70-f503904b2ed4,22.744001,1.411223,2.8405094,1.4306664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.744001,1.411223,2.8405094,1.4306664,0.6545454,3,0.22314355131420976,45.488003,0
10e88f87-19cc-4915-ba70-f503904b2ed4,22.267878,1.3110212,1.1689148,1.5423985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.267878,1.3110212,1.1689148,1.5423985,0.56363636,4,0.18232155679395462,44.535755,0
10e88f87-19cc-4915-ba70-f503904b2ed4,22.246178,0.3618183,6.868843,0.47393236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.246178,0.3618183,6.868843,0.47393236,0.5272727,5,0.1541506798272583,44.492355,0
10e88f87-19cc-4915-ba70-f503904b2ed4,21.96395,0.9437325,1.9421031,0.9551569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.96395,0.9437325,1.9421031,0.9551569,0.5090909,6,0.13353139262452263,43.9279,0
10e88f87-19cc-4915-ba70-f503904b2ed4,19.231735,3.7639654,0.6166511,3.8917997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.231735,3.7639654,0.6166511,3.8917997,0.49090907,7,0.11778303565638346,38.46347,0
10e88f87-19cc-4915-ba70-f503904b2ed4,17.654448,3.7000806,0.5582312,4.0070343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.654448,3.7000806,0.5582312,4.0070343,0.39999998,8,0.1053605156578263,35.308895,0
10e88f87-19cc-4915-ba70-f503904b2ed4,17.455296,2.8488224,3.1529393,2.9703224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.455296,2.8488224,3.1529393,2.9703224,0.5090909,9,0.09531017980432487,34.91059,0
5c88dd62-1e93-4993-aa91-64357274c13d,44.999035,41.491936,28.522293,42.21399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.999035,41.491936,28.522293,42.21399,0.95652175,0,0.6931471805599453,89.99807,1
5c88dd62-1e93-4993-aa91-64357274c13d,16.81423,2.5553973,0.1979462,2.5553973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.81423,2.5553973,0.1979462,2.5553973,0.43478262,1,0.4054651081081644,33.62846,0
5c88dd62-1e93-4993-aa91-64357274c13d,12.885132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.885132,0.0,0.0,0.0,0.30434784,2,0.2876820724517809,25.770264,0
5c88dd62-1e93-4993-aa91-64357274c13d,11.7678,1.9169369,0.0,1.9169369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7678,1.9169369,0.0,1.9169369,0.17391305,3,0.22314355131420976,23.5356,0
5c88dd62-1e93-4993-aa91-64357274c13d,11.755392,0.03190483,0.14179522,0.05059944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.755392,0.03190483,0.14179522,0.05059944,0.43478262,4,0.18232155679395462,23.510784,0
5c88dd62-1e93-4993-aa91-64357274c13d,11.680068,5.3357654,1.6841658,5.4745545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.680068,5.3357654,1.6841658,5.4745545,0.32608697,5,0.1541506798272583,23.360136,0
5c88dd62-1e93-4993-aa91-64357274c13d,11.406866,1.5806332,0.0,1.613143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.406866,1.5806332,0.0,1.613143,0.4130435,6,0.13353139262452263,22.813732,0
5c88dd62-1e93-4993-aa91-64357274c13d,11.398503,5.3639717,1.4037057,5.4971185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.398503,5.3639717,1.4037057,5.4971185,0.32608697,7,0.11778303565638346,22.797007,0
5c88dd62-1e93-4993-aa91-64357274c13d,11.293414,0.0,0.0,0.19554357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.293414,0.0,0.0,0.19554357,0.45652175,8,0.1053605156578263,22.586828,0
5c88dd62-1e93-4993-aa91-64357274c13d,11.117128,0.17475697,0.0,0.17475697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.117128,0.17475697,0.0,0.17475697,0.32608697,9,0.09531017980432487,22.234257,0
dfe09524-2605-4da6-b332-fa52a3019b28,313.4672,239.14847,187.50603,246.5356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.4672,239.14847,187.50603,246.5356,0.9831461,0,0.6931471805599453,626.9344,0
dfe09524-2605-4da6-b332-fa52a3019b28,99.23956,0.77948135,18.602049,1.4789164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.23956,0.77948135,18.602049,1.4789164,0.1741573,1,0.4054651081081644,198.47913,0
dfe09524-2605-4da6-b332-fa52a3019b28,95.23502,0.18799627,19.131943,0.2509684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.23502,0.18799627,19.131943,0.2509684,0.25842696,2,0.2876820724517809,190.47005,0
dfe09524-2605-4da6-b332-fa52a3019b28,94.3146,1.1917028,16.443832,1.8924422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.3146,1.1917028,16.443832,1.8924422,0.3258427,3,0.22314355131420976,188.6292,0
dfe09524-2605-4da6-b332-fa52a3019b28,57.515343,26.134155,17.064104,27.022633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.515343,26.134155,17.064104,27.022633,0.28651685,4,0.18232155679395462,115.030685,0
dfe09524-2605-4da6-b332-fa52a3019b28,51.521152,0.0,3.4577065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.521152,0.0,3.4577065,0.0,0.44382024,5,0.1541506798272583,103.042305,0
dfe09524-2605-4da6-b332-fa52a3019b28,51.475964,12.919174,8.130492,13.611658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.475964,12.919174,8.130492,13.611658,0.252809,6,0.13353139262452263,102.95193,0
dfe09524-2605-4da6-b332-fa52a3019b28,51.101414,8.581716,7.622637,8.581716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.101414,8.581716,7.622637,8.581716,0.4550562,7,0.11778303565638346,102.20283,0
dfe09524-2605-4da6-b332-fa52a3019b28,50.37114,0.0,7.631878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.37114,0.0,7.631878,0.0,0.5168539,8,0.1053605156578263,100.74228,0
dfe09524-2605-4da6-b332-fa52a3019b28,49.61815,7.696161,5.397994,7.9657893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.61815,7.696161,5.397994,7.9657893,0.3764045,9,0.09531017980432487,99.2363,0
9bda8171-e6f1-4f14-be3c-c46317f89e84,221.96252,219.52731,190.5238,220.60095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.96252,219.52731,190.5238,220.60095,0.9545455,0,0.6931471805599453,443.92505,5
9bda8171-e6f1-4f14-be3c-c46317f89e84,123.2416,0.05979209,57.49659,0.05979209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.2416,0.05979209,57.49659,0.05979209,0.27272728,1,0.4054651081081644,246.4832,0
9bda8171-e6f1-4f14-be3c-c46317f89e84,108.3641,0.0,52.787907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.3641,0.0,52.787907,0.0,0.3181818,2,0.2876820724517809,216.7282,0
9bda8171-e6f1-4f14-be3c-c46317f89e84,106.50938,0.15214187,51.685516,0.15214187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.50938,0.15214187,51.685516,0.15214187,0.33333334,3,0.22314355131420976,213.01875,0
9bda8171-e6f1-4f14-be3c-c46317f89e84,80.84501,55.40362,7.0307765,55.68123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.84501,55.40362,7.0307765,55.68123,0.36363637,4,0.18232155679395462,161.69002,0
9bda8171-e6f1-4f14-be3c-c46317f89e84,56.717064,19.34336,19.920137,19.34336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.717064,19.34336,19.920137,19.34336,0.36363637,5,0.1541506798272583,113.43413,0
9bda8171-e6f1-4f14-be3c-c46317f89e84,42.186413,21.378313,9.50428,22.092403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.186413,21.378313,9.50428,22.092403,0.34848487,6,0.13353139262452263,84.372826,0
9bda8171-e6f1-4f14-be3c-c46317f89e84,39.611237,3.4690695,13.987053,3.5688198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.611237,3.4690695,13.987053,3.5688198,0.3030303,7,0.11778303565638346,79.22247,0
9bda8171-e6f1-4f14-be3c-c46317f89e84,37.032387,15.625554,11.392821,15.922432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.032387,15.625554,11.392821,15.922432,0.25757575,8,0.1053605156578263,74.06477,0
9bda8171-e6f1-4f14-be3c-c46317f89e84,36.69393,19.66705,0.0,19.66705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.69393,19.66705,0.0,19.66705,0.33333334,9,0.09531017980432487,73.38786,0
5d8b854a-edb0-4538-9e55-e6ae2966cdf1,136.75055,119.58362,83.122536,120.84782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.75055,119.58362,83.122536,120.84782,0.96808505,0,0.6931471805599453,273.5011,3
5d8b854a-edb0-4538-9e55-e6ae2966cdf1,129.93172,116.21066,81.144135,117.454185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.93172,116.21066,81.144135,117.454185,0.96808505,1,0.4054651081081644,259.86343,4
5d8b854a-edb0-4538-9e55-e6ae2966cdf1,57.3724,1.9548049,9.662508,1.9548049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.3724,1.9548049,9.662508,1.9548049,0.26595744,2,0.2876820724517809,114.7448,0
5d8b854a-edb0-4538-9e55-e6ae2966cdf1,55.09094,0.08968814,10.46768,0.08968814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.09094,0.08968814,10.46768,0.08968814,0.13829787,3,0.22314355131420976,110.18188,0
5d8b854a-edb0-4538-9e55-e6ae2966cdf1,53.967583,0.0,9.897733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.967583,0.0,9.897733,0.0,0.23404254,4,0.18232155679395462,107.935165,0
5d8b854a-edb0-4538-9e55-e6ae2966cdf1,24.591822,4.9668355,4.2960424,4.9668355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.591822,4.9668355,4.2960424,4.9668355,0.30851063,5,0.1541506798272583,49.183643,0
5d8b854a-edb0-4538-9e55-e6ae2966cdf1,24.163212,3.4985263,3.0468068,3.4985263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.163212,3.4985263,3.0468068,3.4985263,0.3829787,6,0.13353139262452263,48.326424,0
5d8b854a-edb0-4538-9e55-e6ae2966cdf1,24.07704,8.800858,7.5887375,8.909089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.07704,8.800858,7.5887375,8.909089,0.25531915,7,0.11778303565638346,48.15408,0
5d8b854a-edb0-4538-9e55-e6ae2966cdf1,23.636866,6.9633627,4.945453,6.9633627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.636866,6.9633627,4.945453,6.9633627,0.32978722,8,0.1053605156578263,47.27373,0
5d8b854a-edb0-4538-9e55-e6ae2966cdf1,22.166893,1.2473685,2.1246936,1.3379599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.166893,1.2473685,2.1246936,1.3379599,0.28723404,9,0.09531017980432487,44.333786,0
5e8d3f6f-d643-43be-b0b7-ab25e6a8e06d,34.435772,27.693453,17.404346,30.105217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.435772,27.693453,17.404346,30.105217,0.9677419,0,0.6931471805599453,68.871544,5
5e8d3f6f-d643-43be-b0b7-ab25e6a8e06d,30.946653,25.388517,16.970072,27.388004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.946653,25.388517,16.970072,27.388004,0.9677419,1,0.4054651081081644,61.893307,1
5e8d3f6f-d643-43be-b0b7-ab25e6a8e06d,20.752058,0.3620075,1.5782729,0.5405953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.752058,0.3620075,1.5782729,0.5405953,0.61290324,2,0.2876820724517809,41.504116,0
5e8d3f6f-d643-43be-b0b7-ab25e6a8e06d,18.97264,0.54736346,1.2257662,0.7748312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.97264,0.54736346,1.2257662,0.7748312,0.54838705,3,0.22314355131420976,37.94528,0
5e8d3f6f-d643-43be-b0b7-ab25e6a8e06d,13.86425,0.047219537,0.04596052,0.123017676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.86425,0.047219537,0.04596052,0.123017676,0.32258064,4,0.18232155679395462,27.7285,0
5e8d3f6f-d643-43be-b0b7-ab25e6a8e06d,13.815817,0.9929074,0.14105359,0.9999434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.815817,0.9929074,0.14105359,0.9999434,0.48387095,5,0.1541506798272583,27.631634,0
5e8d3f6f-d643-43be-b0b7-ab25e6a8e06d,12.393301,1.922648,0.8014015,2.2752597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.393301,1.922648,0.8014015,2.2752597,0.3548387,6,0.13353139262452263,24.786602,0
5e8d3f6f-d643-43be-b0b7-ab25e6a8e06d,11.489913,1.7012211,0.8332617,1.7036306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.489913,1.7012211,0.8332617,1.7036306,0.38709676,7,0.11778303565638346,22.979826,0
5e8d3f6f-d643-43be-b0b7-ab25e6a8e06d,11.288292,0.31535625,0.0,0.34610265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.288292,0.31535625,0.0,0.34610265,0.54838705,8,0.1053605156578263,22.576584,0
5e8d3f6f-d643-43be-b0b7-ab25e6a8e06d,10.22717,0.7693383,0.0,0.7693383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.22717,0.7693383,0.0,0.7693383,0.4516129,9,0.09531017980432487,20.45434,0
2a87a628-f8bc-4990-b8d4-12064ad6eb5a,26.138218,24.047293,19.066471,24.435339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.138218,24.047293,19.066471,24.435339,1.0,0,0.6931471805599453,52.276436,9
2a87a628-f8bc-4990-b8d4-12064ad6eb5a,7.6069264,0.44418475,0.0,0.50202906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6069264,0.44418475,0.0,0.50202906,0.5945946,1,0.4054651081081644,15.213853,0
2a87a628-f8bc-4990-b8d4-12064ad6eb5a,7.4006486,0.11837217,2.3780184,0.9789397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4006486,0.11837217,2.3780184,0.9789397,0.35135135,2,0.2876820724517809,14.801297,0
2a87a628-f8bc-4990-b8d4-12064ad6eb5a,6.9460826,0.100601286,0.0,0.100601286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9460826,0.100601286,0.0,0.100601286,0.45945948,3,0.22314355131420976,13.892165,0
2a87a628-f8bc-4990-b8d4-12064ad6eb5a,6.862787,0.8916765,1.3502102,0.9800235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.862787,0.8916765,1.3502102,0.9800235,0.43243244,4,0.18232155679395462,13.725574,0
2a87a628-f8bc-4990-b8d4-12064ad6eb5a,6.8376083,0.6957881,0.23060155,1.2467058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8376083,0.6957881,0.23060155,1.2467058,0.5945946,5,0.1541506798272583,13.675217,0
2a87a628-f8bc-4990-b8d4-12064ad6eb5a,6.8209333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8209333,0.0,0.0,0.0,0.5675676,6,0.13353139262452263,13.641867,0
2a87a628-f8bc-4990-b8d4-12064ad6eb5a,6.664673,0.0,1.1820092,0.21834728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.664673,0.0,1.1820092,0.21834728,0.5135135,7,0.11778303565638346,13.329346,0
2a87a628-f8bc-4990-b8d4-12064ad6eb5a,6.382739,0.0,0.39927933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.382739,0.0,0.39927933,0.0,0.32432434,8,0.1053605156578263,12.765478,0
2a87a628-f8bc-4990-b8d4-12064ad6eb5a,6.3624563,0.90792495,0.0,0.91568154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3624563,0.90792495,0.0,0.91568154,0.35135135,9,0.09531017980432487,12.724913,0
35d77a8d-f225-455a-8c35-5ccd97c78f93,59.890007,0.32289496,27.816805,0.32289496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.890007,0.32289496,27.816805,0.32289496,0.3409091,0,0.6931471805599453,119.780014,0
35d77a8d-f225-455a-8c35-5ccd97c78f93,59.496124,45.941338,53.12386,47.694225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.496124,45.941338,53.12386,47.694225,0.9545455,1,0.4054651081081644,118.99225,3
35d77a8d-f225-455a-8c35-5ccd97c78f93,53.528465,0.0,26.393953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.528465,0.0,26.393953,0.0,0.3181818,2,0.2876820724517809,107.05693,0
35d77a8d-f225-455a-8c35-5ccd97c78f93,52.78249,0.076070935,25.766687,0.076070935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.78249,0.076070935,25.766687,0.076070935,0.4318182,3,0.22314355131420976,105.56498,0
35d77a8d-f225-455a-8c35-5ccd97c78f93,23.934488,9.67168,7.6145372,9.67168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.934488,9.67168,7.6145372,9.67168,0.45454547,4,0.18232155679395462,47.868977,0
35d77a8d-f225-455a-8c35-5ccd97c78f93,23.755297,7.8441224,6.141075,8.244643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.755297,7.8441224,6.141075,8.244643,0.5,5,0.1541506798272583,47.510593,0
35d77a8d-f225-455a-8c35-5ccd97c78f93,18.8574,6.470432,12.323359,6.470432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8574,6.470432,12.323359,6.470432,0.5227273,6,0.13353139262452263,37.7148,0
35d77a8d-f225-455a-8c35-5ccd97c78f93,15.12263,6.9143057,3.8909793,6.9170156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.12263,6.9143057,3.8909793,6.9170156,0.3409091,7,0.11778303565638346,30.24526,0
35d77a8d-f225-455a-8c35-5ccd97c78f93,13.934684,4.84303,5.1372266,4.9549956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.934684,4.84303,5.1372266,4.9549956,0.38636366,8,0.1053605156578263,27.869368,0
35d77a8d-f225-455a-8c35-5ccd97c78f93,13.746793,4.4065843,2.194775,4.5818467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.746793,4.4065843,2.194775,4.5818467,0.40909094,9,0.09531017980432487,27.493586,0
1faa6173-6ec8-441c-8d69-b89c6d50bff2,28.867243,28.81502,20.229744,29.089598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.867243,28.81502,20.229744,29.089598,1.0,0,0.6931471805599453,57.734486,2
1faa6173-6ec8-441c-8d69-b89c6d50bff2,7.5308566,0.15725139,0.0,0.48538852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5308566,0.15725139,0.0,0.48538852,0.42857146,1,0.4054651081081644,15.061713,0
1faa6173-6ec8-441c-8d69-b89c6d50bff2,6.824637,0.5558293,0.0,0.5558293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.824637,0.5558293,0.0,0.5558293,0.2857143,2,0.2876820724517809,13.649274,0
1faa6173-6ec8-441c-8d69-b89c6d50bff2,5.5127025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5127025,0.0,0.0,0.0,0.21428573,3,0.22314355131420976,11.025405,0
1faa6173-6ec8-441c-8d69-b89c6d50bff2,5.362408,0.27627742,0.0,0.31567872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.362408,0.27627742,0.0,0.31567872,0.42857146,4,0.18232155679395462,10.724816,0
1faa6173-6ec8-441c-8d69-b89c6d50bff2,5.283548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.283548,0.0,0.0,0.0,0.35714287,5,0.1541506798272583,10.567096,0
1faa6173-6ec8-441c-8d69-b89c6d50bff2,5.247381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.247381,0.0,0.0,0.0,0.46428573,6,0.13353139262452263,10.494762,0
1faa6173-6ec8-441c-8d69-b89c6d50bff2,5.2361636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2361636,0.0,0.0,0.0,0.3214286,7,0.11778303565638346,10.472327,0
1faa6173-6ec8-441c-8d69-b89c6d50bff2,4.8063664,0.0,0.416621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8063664,0.0,0.416621,0.0,0.5357143,8,0.1053605156578263,9.612733,0
1faa6173-6ec8-441c-8d69-b89c6d50bff2,4.767697,0.0,0.11359794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.767697,0.0,0.11359794,0.0,0.3214286,9,0.09531017980432487,9.535394,0
880ac2a8-8696-4e31-b50a-9f128333a578,82.38235,93.097916,65.99804,94.69854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.38235,93.097916,65.99804,94.69854,1.0,0,0.6931471805599453,164.7647,3
880ac2a8-8696-4e31-b50a-9f128333a578,80.03056,91.84696,65.4309,93.52291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.03056,91.84696,65.4309,93.52291,1.0,1,0.4054651081081644,160.06113,3
880ac2a8-8696-4e31-b50a-9f128333a578,31.038422,13.658703,10.536441,14.34815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.038422,13.658703,10.536441,14.34815,0.45454547,2,0.2876820724517809,62.076843,0
880ac2a8-8696-4e31-b50a-9f128333a578,17.391134,2.721005,2.4432032,3.7366378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.391134,2.721005,2.4432032,3.7366378,0.3409091,3,0.22314355131420976,34.78227,0
